index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110541,2019-11-09,4,8,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,C127,C Y Ho,C S Shum,119,10,B/TT,46,0,1071,-15,1.40.01,5,1,7/1/3/1/3/2,7,10-13-13-7,10,13,13,7,0,0,2953,2308,2414,2416,0,0,10090,9.25,9,7,7.25,0,0,13,"HK$ 967,000",7-1/4,13.0,11.0,4.2,3.1,0,0
110542,2019-11-09,4,9,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,V337,M F Poon,L Ho,119,6,H/TT,46,0,1124,+5,1.38.69,7,1,4/7/6/11/3/7,13,12-14-14-13,12,14,14,13,0,0,2965,2332,2390,2494,0,0,10181,10,11.25,7.75,13,0,0,13,"HK$ 967,000",13,13.0,13.0,3.7,3.7,0,0
110543,2019-11-09,4,10,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,A123,H W Lai,C H Yip,118,12,,45,-1,1149,-2,1.40.98,6,*1,13/4/4/1/7/9,9,14-11-12-9,14,11,12,9,0,0,2993,2256,2398,2457,0,0,10104,11.75,8.25,5.25,8,0,0,20,"HK$ 967,000",8,37.0,49.0,8.1,12.0,0,0
110544,2019-11-09,4,11,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,B428,M L Yeung,K W Lui,118,9,B/H,45,0,1173,-3,1.40.33,4,1,6/3/5/11/8/9,2,8-8-8-2,8,8,8,2,0,0,2917,2288,2410,2372,0,0,9986,7,5.5,3.25,0.75,0,0,13,"HK$ 967,000",3/4,6.6,5.5,2.2,2.0,0,1
110545,2019-11-09,4,12,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,V407,H N Wong,C H Yip,117,7,TT,44,-2,1119,+6,1.39.00,6,2,9/8/9/12/4/9,11,4-2-2-11,4,2,2,11,0,0,2853,2284,2430,2580,0,0,10147,3,1.25,N,10.75,0,0,34,"HK$ 967,000",10-3/4,49.0,78.0,10.0,16.0,0,0
110546,2019-11-09,4,13,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,C191,K C Leung,W Y So,116,14,H/TT,43,-2,1138,-10,,4,*1,7/6/7/11/12,4,13-12-11-4,13,12,11,4,0,0,2981,2276,2382,2394,0,0,10033,11,8.75,4.75,3.75,0,0,31,"HK$ 967,000",3-3/4,69.0,95.0,17.0,20.0,0,0
110547,2019-11-09,4,14,ST,ALL WEATHER TRACK,GOOD,,Class 4,1650,9974,2805,2312,2446,2411,0,0,A007,M Chadwick,D J Whyte,114,4,B-/P2,41,-2,1073,+6,,6,1,8/9/7/4/2/4,8,3-4-5-8,3,4,5,8,0,0,2841,2316,2430,2505,0,0,10092,2.25,2.5,1.5,7.25,0,0,6,"HK$ 967,000",7-1/4,35.0,34.0,7.0,6.7,0,0
110548,2019-11-09,5,1,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C209,L Hewitson,D E Ferraris,133,3,,80,,1145,,,5,1,,12,14-14-12,14,14,12,0,0,0,1387,2133,2243,0,0,0,5763,5,7.75,6.5,0,0,0,,"HK$ 1,450,000",6-1/2,98.0,99.0,22.0,36.0,0,0
110549,2019-11-09,5,2,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,D058,M Chadwick,D J Whyte,131,1,,78,,996,,,3,1,,10,12-12-10,12,12,10,0,0,0,1367,2101,2292,0,0,0,5760,3.75,4.5,6.5,0,0,0,,"HK$ 1,450,000",6-1/2,38.0,63.0,6.4,12.0,0,0
110550,2019-11-09,5,3,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C473,G van Niekerk,Y S Tsui,125,4,,72,,1040,,,4,1,,9,11-13-9,11,13,9,0,0,0,1363,2113,2236,0,0,0,5712,3.5,5,3.5,0,0,0,,"HK$ 1,450,000",3-1/2,29.0,39.0,7.3,10.0,0,0
110551,2019-11-09,5,4,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,A420,M L Yeung,K H Ting,124,7,CP1/TT,71,-3,1094,-28,0.56.73,6,*1,10/13/14/11/11/6,14,2-7-14,2,7,14,0,0,0,1319,2101,2480,0,0,0,5900,0.75,1.5,15,0,0,0,244,"HK$ 1,450,000",15,35.0,45.0,9.8,12.0,0,0
110552,2019-11-09,5,5,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C478,H W Lai,C S Shum,123,11,TT,70,0,1072,+11,,4,1,9,13,4-5-13,4,5,13,0,0,0,1323,2097,2423,0,0,0,5843,1,1.5,11.5,0,0,0,45,"HK$ 1,450,000",11-1/2,55.0,97.0,16.0,21.0,0,0
110553,2019-11-09,5,6,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C474,A Sanna,J Moore,123,9,B1,70,,1038,,,4,1,,3,6-3-3,6,3,3,0,0,0,1335,2073,2258,0,0,0,5666,1.75,0.75,0.5,0,0,0,,"HK$ 1,450,000",1/2,22.0,27.0,6.9,7.5,0,1
110554,2019-11-09,5,7,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,V390,K C Leung,T P Yung,122,8,V/TT,69,0,1241,+11,0.55.34,6,1,5/3/2/1/3/2,1,10-8-1,10,8,1,0,0,0,1363,2061,2234,0,0,0,5658,3.5,1.75,N,0,0,0,20,"HK$ 1,450,000",N,11.0,12.0,2.3,3.3,1,1
110555,2019-11-09,5,8,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,B246,C Y Ho,K W Lui,121,14,XB,68,+7,1046,-2,0.56.53,6,+1,1/8/3/5/10/2,2,5-4-2,5,4,2,0,0,0,1331,2085,2248,0,0,0,5664,1.5,1.25,N,0,0,0,49,"HK$ 1,450,000",N,4.9,3.5,1.7,1.5,0,1
110556,2019-11-09,5,9,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C314,K Teetan,P F Yiu,120,5,H,67,+8,1165,-8,0.56.05,4,1,1/9/9/10/1,5,7-2-5,7,2,5,0,0,0,1335,2069,2275,0,0,0,5679,1.75,0.5,1.25,0,0,0,28,"HK$ 1,450,000",1-1/4,6.2,5.9,2.4,2.1,0,0
110557,2019-11-09,5,10,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,B204,J Moreira,A S Cruz,120,12,B/TT,67,+1,1146,+1,0.55.73,4,+1,2/2/1/3/7/3,6,13-10-6,13,10,6,0,0,0,1371,2057,2257,0,0,0,5685,4,2,1.75,0,0,0,34,"HK$ 1,450,000",1-3/4,2.8,3.1,1.4,1.2,0,0
110558,2019-11-09,5,11,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C283,R Bayliss,C Fownes,119,2,TT,66,0,1154,-2,,4,1,5/2/8/2/1/2,4,9-11-4,9,11,4,0,0,0,1359,2093,2223,0,0,0,5675,3.25,3.5,1,0,0,0,20,"HK$ 1,450,000",1,18.0,14.0,4.1,3.5,0,0
110559,2019-11-09,5,12,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,C333,A Badel,J Size,118,10,B,65,+9,1198,-20,0.57.23,4,+1,1/3/2/2/9,7,1-1-7,1,1,7,0,0,0,1307,2089,2295,0,0,0,5691,0.75,0.5,2,0,0,0,10,"HK$ 1,450,000",2,7.5,7.1,2.7,2.2,0,0
110560,2019-11-09,5,13,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,A315,M F Poon,L Ho,117,6,H/V,64,0,1143,+1,0.57.04,6,*1,9/1/3/10/4/1,11,8-9-11,8,9,11,0,0,0,1343,2081,2338,0,0,0,5762,2.25,1.75,6.5,0,0,0,346,"HK$ 1,450,000",6-1/2,35.0,59.0,7.3,11.0,0,0
110561,2019-11-09,5,14,ST,TURF,GOOD TO FIRM,A,Class 3,1000,5658,1307,2089,2262,0,0,0,V364,H N Wong,C H Yip,116,13,,63,0,1176,-8,0.57.94,6,*1,12/4/5/2/3/9,8,3-6-8,3,6,8,0,0,0,1323,2097,2279,0,0,0,5699,1,1.5,2.5,0,0,0,28,"HK$ 1,450,000",2-1/2,34.0,56.0,7.9,11.0,0,0
110562,2019-11-09,6,1,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B260,K H Chan,K W Lui,127,8,H-/XB2/TT2,72,-1,1035,+5,1.39.76,5,2,6/13/5/4/1/5,6,1-2-1-6,1,2,1,6,0,0,2845,2342,2368,2429,0,0,9984,0.75,SH,1.25,2.75,0,0,13,"HK$ 1,450,000",2-3/4,24.0,14.0,5.6,3.9,0,0
110563,2019-11-09,6,2,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,C192,K Teetan,F C Lor,132,4,CP/TT,77,0,1051,-16,,4,1,8/1/10/1/2/4,4,4-5-3-4,4,5,3,4,0,0,2873,2342,2360,2388,0,0,9963,1.75,1.75,1.25,1.25,0,0,13,"HK$ 1,450,000",1-1/4,16.0,11.0,4.3,2.8,0,0
110564,2019-11-09,6,3,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,C057,Z Purton,A S Cruz,130,12,B/TT,75,0,1086,+12,,4,1,7/7/5/11/7,9,2-3-2-9,2,3,2,9,0,0,2857,2346,2372,2419,0,0,9994,0.75,1,1.25,3.25,0,0,20,"HK$ 1,450,000",3-1/4,18.0,19.0,4.3,4.5,0,0
110565,2019-11-09,6,4,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B161,B Shinn,T P Yung,128,2,H/XB/TT,73,+1,1125,-7,1.39.23,6,1,2/5/12/2/6/7,5,12-14-9-5,12,14,9,5,0,0,2925,2350,2336,2362,0,0,9972,5,5.5,3.5,2,0,0,13,"HK$ 1,450,000",2,8.2,11.0,2.4,2.3,0,0
110566,2019-11-09,6,5,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,C211,L Hewitson,J Moore,127,13,XB/CP1,72,0,1053,-23,1.41.38,5,1,10/11/1/4/6/9,14,3-1-6-14,3,1,6,14,0,0,2869,2318,2404,2601,0,0,10192,1.5,SH,2.25,15.75,0,0,24,"HK$ 1,450,000",15-3/4,55.0,69.0,15.0,17.0,0,0
110567,2019-11-09,6,6,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B203,A Sanna,D J Whyte,125,6,XB/P1,70,0,1032,-2,1.38.98,5,1,11/6/1/6/7/5,10,8-11-13-10,8,11,13,10,0,0,2897,2354,2372,2390,0,0,10013,3.25,4,4.25,4.5,0,0,10,"HK$ 1,450,000",4-1/2,29.0,29.0,6.7,5.5,0,0
110568,2019-11-09,6,7,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B427,G van Niekerk,C S Shum,125,7,B/TT,70,0,1051,-2,1.39.45,4,1,5/1/8/10/5/8,7,13-13-14-7,13,13,14,7,0,0,2929,2346,2360,2353,0,0,9988,5.25,5.5,5,3,0,0,10,"HK$ 1,450,000",3,13.0,14.0,3.6,3.8,0,0
110569,2019-11-09,6,8,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B205,M Chadwick,P F Yiu,122,10,B/TT,67,-2,1113,-9,1.38.96,5,1,11/8/13/11/14,13,5-6-11-13,5,6,11,13,0,0,2877,2346,2396,2563,0,0,10182,2,2.25,4,15,0,0,17,"HK$ 1,450,000",15,41.0,51.0,10.0,12.0,0,0
110570,2019-11-09,6,9,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B317,H W Lai,Y S Tsui,120,9,,65,-2,1139,-4,1.38.59,6,1,9/13/5/2/5/5,1,11-12-10-1,11,12,10,1,0,0,2921,2346,2344,2330,0,0,9940,4.75,5,3.5,0.75,0,0,6,"HK$ 1,450,000",3/4,16.0,25.0,4.9,5.2,1,1
110571,2019-11-09,6,10,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,C197,M L Yeung,C W Chang,120,1,SR-/XB1,65,-1,1154,+21,1.38.96,4,+1,5/3/5/7/4/9,8,7-9-7-8,7,9,7,8,0,0,2897,2350,2352,2390,0,0,9989,3.25,3.75,2.75,3,0,0,55,"HK$ 1,450,000",3,7.9,5.9,1.5,2.1,0,0
110572,2019-11-09,6,11,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,V336,K C Leung,L Ho,118,11,H/V,63,0,1137,-12,1.38.71,7,1,12/1/10/10/6/3,12,10-4-5-12,10,4,5,12,0,0,2909,2306,2372,2509,0,0,10096,4,1.75,2,9.75,0,0,325,"HK$ 1,450,000",9-3/4,52.0,82.0,12.0,19.0,0,0
110573,2019-11-09,6,12,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,A164,M F Poon,R Gibson,118,3,H/P/TT,63,+5,1034,+14,1.38.60,5,1,1/10/10/8/12/9,11,9-10-12-11,9,10,12,11,0,0,2909,2338,2372,2464,0,0,10083,4,3.75,4,8.75,0,0,17,"HK$ 1,450,000",8-3/4,25.0,34.0,6.5,6.4,0,0
110574,2019-11-09,6,13,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,B023,J Moreira,K H Ting,117,5,H,62,0,1142,-2,1.38.89,6,+1,3/1/1/3/5/3,2,6-7-4-2,6,7,4,2,0,0,2881,2342,2364,2366,0,0,9953,2.25,2.25,2,0.75,0,0,34,"HK$ 1,450,000",3/4,2.0,1.9,1.3,1.2,0,1
110575,2019-11-09,6,14,ST,ALL WEATHER TRACK,GOOD,,Class 3,1650,9940,2845,2342,2368,2386,0,0,A193,A Badel,D E Ferraris,116,14,B,61,-1,1054,0,1.38.02,5,1,10/11/13/10/4/1,3,14-8-8-3,14,8,8,3,0,0,2933,2306,2364,2352,0,0,9954,5.5,3.25,3,0.75,0,0,13,"HK$ 1,450,000",3/4,33.0,53.0,8.6,10.0,0,1
110576,2019-11-09,7,1,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,C061,J Moreira,J Size,133,6,,108,+6,1091,+12,1.22.71,4,,1/2/1/1/1/1,9,9-11-10-9,9,11,10,9,0,0,1399,2207,2220,2271,0,0,8097,3.5,10.5,8.75,6.5,0,0,160,"HK$ 2,800,000",6-1/2,2.1,2.2,1.2,1.2,0,0
110577,2019-11-09,7,2,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B105,N Callan,J Moore,132,9,B/XB,107,0,1251,+7,1.20.79,6,,6/7/7/1/2/8,2,3-3-3-2,3,3,3,2,0,0,1347,2143,2232,2298,0,0,8020,N,3.25,2.25,1.75,0,0,20,"HK$ 2,800,000",1-3/4,16.0,24.0,4.8,4.8,0,1
110578,2019-11-09,7,3,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,V388,B Shinn,J Size,132,5,B,107,-1,1158,-14,1.20.70,6,,8/6/12/6/6/5,5,11-10-9-5,11,10,9,5,0,0,1403,2195,2212,2236,0,0,8046,3.75,10,7.75,3.5,0,0,20,"HK$ 2,800,000",3-1/2,27.0,36.0,5.2,7.0,0,0
110579,2019-11-09,7,4,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,A367,K Teetan,J Size,132,7,B,107,+3,1085,+26,1.21.29,6,,2/2/4/2/1/3,10,12-12-12-10,12,12,12,10,0,0,1411,2203,2240,2251,0,0,8105,4.25,11,10.5,7,0,0,118,"HK$ 2,800,000",7,14.0,21.0,3.9,4.1,0,0
110580,2019-11-09,7,5,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B109,K H Chan,J Moore,127,1,B/TT,102,+2,1049,+3,1.20.48,6,,2/6/9/3/1/1,1,2-2-1-1,2,2,1,1,0,0,1343,2099,2244,2306,0,0,7992,SH,N,1,1.75,0,0,20,"HK$ 2,800,000",1-3/4,8.1,6.3,1.6,1.9,1,1
110581,2019-11-09,7,6,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B328,C Y Ho,F C Lor,127,11,XB,102,0,1059,-6,1.21.16,4,,12/1/3/1/2/2,13,10-9-11-13,10,9,11,13,0,0,1403,2191,2240,2303,0,0,8137,3.75,9.75,9.25,9,0,0,20,"HK$ 2,800,000",9,14.0,12.0,4.6,3.8,0,0
110582,2019-11-09,7,7,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,A377,A Badel,J Size,127,4,,102,-2,1004,-7,1.23.33,5,,7/4/8/3/2/3,6,5-4-4-6,5,4,4,6,0,0,1363,2155,2228,2303,0,0,8049,1.25,5,3.75,3.5,0,0,20,"HK$ 2,800,000",3-1/2,39.0,60.0,9.1,11.0,0,0
110583,2019-11-09,7,8,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B355,A Sanna,J Size,126,10,TT1,101,0,1020,-14,,4,,6/1/8/7/9/1,11,13-13-13-11,13,13,13,11,0,0,1427,2203,2228,2250,0,0,8108,5.25,12,10.75,7.25,0,0,160,"HK$ 2,800,000",7-1/4,25.0,36.0,7.2,7.2,0,0
110584,2019-11-09,7,9,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,A165,Z Purton,D J Hall,121,3,H,96,0,1142,+5,1.20.91,6,,4/2/1/2/3/6,3,7-8-8-3,7,8,8,3,0,0,1387,2199,2224,2214,0,0,8023,2.75,9.25,7.75,2,0,0,34,"HK$ 2,800,000",2,5.4,4.0,2.0,1.5,0,1
110585,2019-11-09,7,10,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,T400,U Rispoli,Y S Tsui,118,2,B2/TT,93,-2,1106,-3,1.21.72,8,,9/10/10/6/2/5,4,6-7-7-4,6,7,7,4,0,0,1375,2199,2220,2248,0,0,8042,2,8.5,6.75,3,0,0,28,"HK$ 2,800,000",3,29.0,46.0,6.8,9.5,0,0
110586,2019-11-09,7,11,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B244,G van Niekerk,J Moore,115,8,XB,88,0,1225,0,1.21.23,5,,7/2/7/1/3/1,7,8-6-6-7,8,6,6,7,0,0,1391,2167,2228,2271,0,0,8057,3,7.5,6.25,4,0,0,20,"HK$ 2,800,000",4,20.0,18.0,5.0,3.6,0,0
110587,2019-11-09,7,12,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B253,M L Yeung,A S Cruz,113,13,B/TT,88,0,1080,-8,,5,,5/3/1/1/1/3,12,1-1-2-12,1,1,2,12,0,0,1343,2095,2264,2410,0,0,8112,SH,N,1,7.5,0,0,17,"HK$ 2,800,000",7-1/2,60.0,94.0,12.0,17.0,0,0
110588,2019-11-09,7,13,ST,TURF,GOOD TO FIRM,A,Class 1,1400,7992,1343,2095,2248,2306,0,0,B409,M Chadwick,A S Cruz,113,12,CP/TT,85,0,1270,-11,1.21.45,5,,11/2/3/8/4/4,8,4-5-5-8,4,5,5,8,0,0,1359,2175,2236,2309,0,0,8079,1,6,5.25,5.5,0,0,34,"HK$ 2,800,000",5-1/2,36.0,49.0,8.9,8.1,0,0
110589,2019-11-09,8,1,ST,TURF,GOOD TO FIRM,A,Class 4,1600,9447,2451,2346,2374,2276,0,0,C360,A Badel,A S Cruz,133,10,CP/TT,60,+2,1132,+8,1.36.45,5,1,2/3/7/1/12/4,7,11-11-11-7,11,11,11,7,0,0,2555,2342,2358,2252,0,0,9507,6.5,6.25,5.25,3.75,0,0,20,"HK$ 967,000",3-3/4,8.8,9.6,3.1,2.5,0,0
110590,2019-11-09,8,2,ST,TURF,GOOD TO FIRM,A,Class 4,1600,9447,2451,2346,2374,2276,0,0,A135,H N Wong,Y S Tsui,132,6,,59,-2,1057,-11,1.41.03,7,+1,10/10/11/10/9/6,8,12-12-14-8,12,12,14,8,0,0,2563,2342,2378,2233,0,0,9515,7,6.75,7,4.25,0,0,10,"HK$ 967,000",4-1/4,58.0,99.0,13.0,23.0,0,0
110591,2019-11-09,8,3,ST,TURF,GOOD TO FIRM,A,Class 4,1600,9447,2451,2346,2374,2276,0,0,C249,M F Poon,K H Ting,131,13,CP/TT,58,+6,1206,+3,,4,1,1/11/4,5,1-1-1-5,1,1,1,5,0,0,2451,2346,2374,2305,0,0,9476,1.5,0.75,0.5,1.75,0,0,28,"HK$ 967,000",1-3/4,13.0,10.0,3.8,3.2,0,0
110592,2019-11-09,8,4,ST,TURF,GOOD TO FIRM,A,Class 4,1600,9447,2451,2346,2374,2276,0,0,B362,B Shinn,L Ho,127,9,H-/XB,54,-1,1104,+13,,5,+1,6/3/7/6/2/7,13,9-9-9-13,9,9,9,13,0,0,2543,2334,2366,2332,0,0,9575,5.75,5,4.5,8,0,0,20,"HK$ 967,000",8,13.0,15.0,4.4,4.2,0,0
110593,2019-11-09,8,5,ST,TURF,GOOD TO FIRM,A,Class 4,1600,9447,2451,2346,2374,2276,0,0,B366,K Teetan,C Fownes,127,3,XB-/V1/TT1,54,-1,1016,-22,,5,*1,11/12/3/2/3/7,6,10-10-6-6,10,10,6,6,0,0,2547,2338,2338,2271,0,0,9494,6,5.5,3.25,3,0,0,31,"HK$ 967,000",3,13.0,22.0,3.9,5.8,0,0
110594,2019-11-09,8,6,ST,TURF,GOOD TO FIRM,A,Class 4,1600,9447,2451,2346,2374,2276,0,0,C450,Z Purton,D E Ferraris,125,12,,52,+2,1042,+2,1.34.42,4,+1,2/2/6/7/5/5,1,2-2-2-1,2,2,2,1,0,0,2475,2334,2370,2268,0,0,9447,1.5,0.75,0.5,1.25,0,0,20,"HK$ 967,000",1-1/4,2.8,2.5,1.6,1.3,1,1
