index,rdate,rid,hid,venue,track,going,course,class,distance,rfinishm,rm1,rm2,rm3,rm4,rm5,rm6,horsenum,jname,tname,exweight,bardraw,gear,rating,ratechg,horseweight,horseweightchg,besttime,age,priority,lastsix,rank,runpos,p1,p2,p3,p4,p5,p6,m1,m2,m3,m4,m5,m6,finishm,d1,d2,d3,d4,d5,d6,datediff,pricemoney,windist,win_t5,win,place_t5,place,ind_win,ind_pla
110582,2019-11-03,9,3,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,C291,A Sanna,J Moore,133,6,B,78,-2,1015,-6,,3,2,13/14,13,13-12-10-13,13,12,10,13,0,0,2526,2273,2302,2368,0,0,9469,6.25,7.25,4.75,8.75,0,0.0,14,"HK$ 1,450,000",8-3/4,99.0,99.0,28.0,49.0,0,0
110583,2019-11-03,9,4,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,B264,B Shinn,P O'Sullivan,132,7,CP,77,0,1024,+13,,5,1,5/1/9/3/10/5,9,3-4-4-9,3,4,4,9,0,0,2446,2269,2338,2357,0,0,9410,1.25,2,1.75,5,0,0.0,33,"HK$ 1,450,000",5,18.0,23.0,6.6,5.9,0,0
110584,2019-11-03,9,5,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,C069,K Teetan,A S Cruz,132,4,B/TT,77,-1,1187,+10,1.34.88,4,1,6/4/13/2/6/11,4,10-9-9-4,10,9,9,4,0,0,2498,2269,2330,2252,0,0,9349,4.5,5.25,4.5,1.25,0,0.0,28,"HK$ 1,450,000",1-1/4,6.8,6.7,2.2,2.4,0,0
110585,2019-11-03,9,6,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,B213,C Schofield,F C Lor,132,13,B/TT,77,+2,1058,-2,1.33.88,5,1,2/4/2/7/9/9,11,9-11-12-11,9,11,12,11,0,0,2486,2293,2330,2354,0,0,9463,3.75,6,5.25,8.25,0,0.0,22,"HK$ 1,450,000",8-1/4,18.0,23.0,5.5,6.9,0,0
110586,2019-11-03,9,7,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,B435,Z Purton,J Moore,126,9,B/TT,71,+2,1067,+9,1.34.00,4,1,3/12/9/3/1/1,8,8-8-7-8,8,8,7,8,0,0,2482,2277,2314,2334,0,0,9407,3.5,4.75,3,4.75,0,0.0,22,"HK$ 1,450,000",4-3/4,4.4,4.5,1.9,1.9,0,0
110587,2019-11-03,9,8,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,B076,K H Chan,T P Yung,125,5,B/H,70,+5,1146,0,1.33.51,5,1,1/2/4/3/3/2,2,1-1-1-2,1,1,1,2,0,0,2426,2257,2342,2318,0,0,9343,1,0.5,1,0.75,0,0.0,22,"HK$ 1,450,000",3/4,7.1,5.7,2.1,1.8,0,1
110588,2019-11-03,9,9,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,C266,H W Lai,Y S Tsui,124,11,B/SR1,69,-3,1079,+11,1.34.33,4,1,11/7/14/14/13,12,14-13-13-12,14,13,13,12,0,0,2526,2281,2314,2344,0,0,9465,6.25,7.75,6,8.5,0,0.0,22,"HK$ 1,450,000",8-1/2,99.0,99.0,26.0,37.0,0,0
110589,2019-11-03,9,10,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,V333,U Rispoli,J Size,123,12,B,68,-2,1132,+12,1.34.29,7,*1,7/10/7/12/5/3,14,12-14-14-14,12,14,14,14,0,0,2510,2297,2338,2659,0,0,9804,5.25,7.75,7.5,29.5,0,0.0,22,"HK$ 1,450,000",29-1/2,64.0,92.0,13.0,22.0,0,0
110590,2019-11-03,9,11,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,B398,A Badel,K L Man,122,8,B,67,+7,1226,+12,1.34.11,5,+1,1/1/8/10/11/12,7,11-10-11-7,11,10,11,7,0,0,2502,2277,2322,2287,0,0,9388,4.75,6,4.75,3.75,0,0.0,33,"HK$ 1,450,000",3-3/4,10.0,12.0,2.9,3.3,0,0
110591,2019-11-03,9,12,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,A344,M L Yeung,K H Ting,120,2,B/TT,65,+3,1235,+13,1.34.46,6,1,3/8/4/1/2/1,10,6-7-8-10,6,7,8,10,0,0,2466,2273,2342,2329,0,0,9410,2.5,3.5,3.5,5,0,0.0,112,"HK$ 1,450,000",5,16.0,21.0,4.1,5.8,0,0
110592,2019-11-03,9,13,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,C159,M Chadwick,C Fownes,119,1,B-,64,-1,1116,-8,1.34.29,5,1,10/6/7/1/5/6,3,4-3-3-3,4,3,3,3,0,0,2450,2261,2338,2299,0,0,9347,1.5,1.75,1.5,1.25,0,0.0,18,"HK$ 1,450,000",1-1/4,20.0,20.0,5.6,5.2,0,1
110593,2019-11-03,9,14,ST,TURF,GOOD TO FIRM,C+3,Class 3,1600,9329,2426,2257,2342,2305,0,0,B289,J Moreira,P F Yiu,116,14,B,61,0,1191,0,1.36.46,5,+1,5/1/10/1/4/4,6,5-5-5-6,5,5,5,6,0,0,2466,2269,2318,2327,0,0,9379,2.5,3.25,1.75,3.25,0,0.0,28,"HK$ 1,450,000",3-1/4,5.2,4.3,2.4,1.8,0,0
110594,2019-11-03,10,1,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,B287,B Shinn,J Size,133,6,SR,95,0,1128,-3,1.33.16,5,1,5/2/5/5/1/2,5,3-4-3-5,3,4,3,5,0,0,2455,2271,2332,2312,0,0,9370,0.75,2.25,0.75,2.5,0,0.0,14,"HK$ 2,100,000",2-1/2,17.0,9.1,4.0,2.7,0,0
110595,2019-11-03,10,2,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,B034,G van Niekerk,F C Lor,129,3,V,91,0,1106,+11,1.33.82,5,1,9/1/8/4/3/10,13,4-3-4-13,4,3,4,13,0,0,2467,2251,2352,2462,0,0,9532,1.5,1.75,1.5,12.75,0,0.0,22,"HK$ 2,100,000",12-3/4,13.0,18.0,4.1,4.9,0,0
110596,2019-11-03,10,3,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C165,C Y Ho,A S Cruz,128,1,XB/TT,90,-2,1028,-11,1.36.06,5,2,10/7/3/6/9/5,4,7-7-5-4,7,7,5,4,0,0,2491,2255,2332,2275,0,0,9353,3,3.5,2,1.5,0,0.0,22,"HK$ 2,100,000",1-1/2,17.0,20.0,4.9,5.6,0,0
110597,2019-11-03,10,4,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,D066,Z Purton,J Moore,125,7,B1/XB1,87,,1175,,,4,+1,,9,5-6-8-9,5,6,8,9,0,0,2475,2271,2348,2331,0,0,9425,2,3.5,3,6,0,0.0,,"HK$ 2,100,000",6,9.8,10.0,3.7,3.6,0,0
110598,2019-11-03,10,5,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C429,J Moreira,A S Cruz,125,4,H/TT,87,+3,1081,+6,1.35.17,4,1,3/3/1,7,8-9-10-7,8,9,10,7,0,0,2495,2271,2344,2278,0,0,9388,3.25,4.75,4,3.75,0,0.0,22,"HK$ 2,100,000",3-3/4,3.6,4.5,1.7,1.9,0,0
110599,2019-11-03,10,6,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,B129,K C Leung,L Ho,124,5,H/P/TT,86,+3,1099,+8,1.33.82,6,1,2/6/6/4/1/1,10,10-10-7-10,10,10,7,10,0,0,2511,2263,2316,2340,0,0,9429,4.25,5.25,2.75,6.25,0,0.0,25,"HK$ 2,100,000",6-1/4,16.0,23.0,4.1,5.0,0,0
110600,2019-11-03,10,7,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C431,M Chadwick,C Fownes,123,9,PC/XB,85,0,1098,+9,,4,+1,3,11,2-2-2-11,2,2,2,11,0,0,2451,2251,2348,2386,0,0,9436,0.5,0.75,N,6.75,0,0.0,14,"HK$ 2,100,000",6-3/4,17.0,14.0,5.0,5.0,0,0
110601,2019-11-03,10,8,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,B112,A Sanna,D J Whyte,121,8,SR/XB,83,-2,1112,+1,1.34.23,5,1,6/9/5/5/8/6,8,13-13-12-8,13,13,12,8,0,0,2539,2267,2324,2277,0,0,9407,6,7.25,5.25,5,0,0.0,14,"HK$ 2,100,000",5,29.0,42.0,6.7,9.1,0,0
110602,2019-11-03,10,9,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,B316,K H Chan,C S Shum,121,2,B/TT,83,+3,1139,+8,,6,1,2/1/4/2/1/8,3,1-1-1-3,1,1,1,3,0,0,2443,2247,2356,2298,0,0,9344,0.5,0.75,N,1,0,0.0,14,"HK$ 2,100,000",1,7.7,4.9,2.2,1.8,0,1
110603,2019-11-03,10,10,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C199,K Teetan,K W Lui,121,12,,83,+6,1215,+24,1.33.31,3,+1,1/1/11/8/11,1,9-8-9-1,9,8,9,1,0,0,2503,2259,2336,2230,0,0,9328,3.75,4.5,3.25,1,0,0.0,43,"HK$ 2,100,000",1,4.8,5.1,2.0,2.0,1,1
110604,2019-11-03,10,11,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C024,C Schofield,J Size,119,11,P1,81,0,1064,+32,1.34.17,5,2,6/5/1/3/2,2,11-11-11-2,11,11,11,2,0,0,2515,2271,2328,2229,0,0,9343,4.5,6,4.25,1,0,0.0,263,"HK$ 2,100,000",1,36.0,26.0,9.7,6.6,0,1
110605,2019-11-03,10,12,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C135,A Badel,P O'Sullivan,118,10,,80,+6,1172,-1,1.34.82,5,1,1/1/2/1/1/5,6,6-5-6-6,6,5,6,6,0,0,2479,2259,2340,2298,0,0,9376,2.25,3,2,3,0,0.0,28,"HK$ 2,100,000",3,8.2,8.9,2.5,2.6,0,0
110606,2019-11-03,10,13,ST,TURF,GOOD TO FIRM,C+3,Class 2,1600,9328,2443,2247,2356,2282,0,0,C433,T H So,P O'Sullivan,114,13,,76,,1170,,,4,2,,12,12-12-13-12,12,12,13,12,0,0,2535,2271,2328,2314,0,0,9447,5.75,7.25,5.5,7.5,0,0.0,,"HK$ 2,100,000",7-1/2,99.0,99.0,21.0,31.0,0,0
